-15.115132 8.175682 23.685700
-13.650361 8.674614 24.048973
-12.896017 8.692470 24.485352
-12.257566 9.181771 24.317257
-14.124417 9.645317 24.296146
-13.354991 10.076020 24.689517
-13.455165 9.636315 23.859221
-12.369117 9.851247 24.335825
-12.530040 10.156308 24.554762
-13.393090 9.726386 24.525358
-13.905556 9.814163 24.545004
-14.272829 9.790268 24.620358
-13.741444 9.965742 24.806880
-14.875176 10.334771 24.051948
-13.392973 10.480596 23.514406
-12.426987 9.714676 23.892299
-12.769361 9.317294 24.391292
-12.698654 9.446349 23.079796
-12.328735 9.787703 23.414764
-12.681654 9.901450 23.529357
-12.491994 10.520235 23.275302
-12.103452 10.204874 22.672250
-13.320026 10.634209 22.672138
-12.455908 11.077959 21.756269
-12.575678 11.020540 22.083446
-13.336070 11.628965 21.663187
-12.104255 11.708679 21.570810
-11.131396 12.314086 23.306538
-12.810960 11.856322 22.242515
-13.255079 12.352799 22.438732
-12.915082 12.534805 21.956002
-11.633698 12.197685 21.677561
-12.594931 11.702569 21.666915
-11.952343 11.678971 21.585726
-12.007875 11.809199 21.455156
-12.746292 11.198273 21.664908
-12.279351 11.546113 21.979616
-12.972759 11.361076 21.511779
-12.990870 11.553120 21.178167
-13.584317 11.532887 21.345834
-12.873846 11.111855 21.173232
-11.759589 10.891899 21.549352
-11.418343 10.575813 21.399749
-11.909038 9.088453 21.497535
-11.606769 9.021774 21.638059
-11.440051 8.935945 20.454772
-12.317693 9.129215 20.626596
-11.978487 8.630274 20.365436
-12.485493 8.210258 20.332553
-11.650194 8.609927 20.623361
-10.787205 8.597799 20.932345
-12.714412 8.292862 20.171795
-11.629520 8.299238 20.600557
-11.213122 8.358915 20.332091
-11.027950 8.071296 20.667863
-9.760209 7.501830 20.760170
-9.919751 7.221858 19.999292
-10.075281 7.162875 20.145425
-10.103343 6.881970 20.501047
-10.255711 6.611639 20.071446
-11.582929 6.394313 20.786784
-9.984702 6.526128 20.178224
-9.854109 6.331953 20.477474
-8.702531 6.752604 20.216430
-10.643707 6.313769 20.319514
-9.398834 6.447505 20.411222
-7.883818 6.953426 19.998380
-7.691558 6.773100 20.265420
-7.117911 6.545101 20.457767
-9.830101 6.465524 19.901412
-8.944973 6.983590 20.157682
-7.485197 7.314516 20.049226
-8.814035 7.644126 19.857469
-7.796785 8.149505 18.970074
-6.991500 8.913487 18.739422
-7.660826 9.813206 18.597295
-6.075356 10.498947 18.647381
-7.802158 10.431280 18.296740
-5.878586 10.837861 18.616727
-7.196691 10.442329 18.886489
-6.994672 10.480374 19.077805
-5.950434 10.187802 18.339416
-5.876835 9.049548 18.165071
-6.604710 8.581027 18.646046
-6.083814 8.939503 18.955692
-6.875178 9.869190 19.147682
-7.066222 10.327453 19.316410
-6.311052 10.390630 19.212704
-6.184703 10.268414 19.525659
-7.929420 10.073566 18.668506
-9.072351 9.625907 19.058417
-7.866774 9.439405 20.044261
-6.690100 9.210900 19.026673
-9.716405 9.699792 19.095175
-10.086544 10.003269 19.429085
-8.213902 10.060226 19.763092
-7.489213 9.266293 20.579594
-9.131491 9.312099 20.719018
-8.369767 9.070749 20.522526
-6.870754 8.751609 21.285688
-7.893275 8.863276 21.731763
-6.789990 9.172160 21.994884
-7.023041 9.344854 21.527646
-5.542572 8.618450 21.410372
-5.195547 8.573200 21.796253
-3.995733 8.828754 21.379181
-5.633923 8.666756 20.639145
-5.635301 8.278285 20.609011
-5.360025 7.440237 20.782002
-4.016956 8.284720 20.112595
-4.761513 8.763734 20.239590
-5.295976 9.083194 20.505127
-6.044011 8.735691 19.199207
-4.974459 9.651269 19.547128
-5.323266 8.989698 18.912430
-6.811833 9.022608 18.621318
-7.016489 8.148864 18.595299
-5.655936 7.267029 18.259480
-6.948276 7.899533 19.334578
-8.102112 7.536036 19.858213
-7.346688 7.778593 19.278876
-8.621441 8.091605 19.063144
-7.201780 7.422809 18.556912
-7.115874 8.031764 18.479475
-7.613193 8.273027 18.301928
-6.271780 6.662591 19.227823
-7.578300 6.261389 19.024313
-8.676055 6.851929 19.543778
-7.172946 6.589512 20.064302
-7.234819 5.916264 19.607941
-9.116338 5.875165 19.091999
-7.964043 5.550630 20.072591
-7.634407 5.125321 19.800946
-8.354992 5.413425 20.072196
-7.076684 6.205662 19.604801
-5.258832 5.887784 18.409802
-7.779977 6.624788 18.345325
-6.385298 6.686975 18.117567
-6.048974 6.801162 18.378450
-6.558822 6.760459 18.481444
-6.340750 6.573516 17.464628
-5.865313 5.866985 16.729845
-4.903979 7.007705 16.509331
-4.916567 7.022225 17.859101
-5.601612 6.784427 17.588172
-3.490221 7.323773 17.430717
-3.778339 6.925608 18.280568
-4.404379 7.456816 18.847286
-2.343826 6.668617 18.946998
-2.062957 6.742736 19.778862
-2.609493 8.104296 19.408531
-2.759685 6.835038 18.195837
-3.067790 7.393537 18.315473
-4.249374 6.641413 19.147215
-1.888198 6.620258 18.452008
-2.680379 7.274837 18.433453
-2.890466 8.248560 19.498991
-2.804109 9.087853 19.356576
-3.207398 8.973244 18.955887
-1.538163 9.016341 17.790125
-1.815785 8.980856 17.679939
-3.436021 8.980432 17.649787
-2.945245 8.066379 16.861483
-3.469706 7.875186 17.944944
-4.237065 7.485106 17.048128
-5.354750 7.565438 18.629241
-4.829478 7.618201 18.692841
-3.277931 7.950957 18.879688
-4.922299 7.795683 19.242599
-5.643054 7.831336 19.113022
-4.829156 7.305572 18.292107
-4.961389 6.918357 17.740484
-2.613445 8.063292 17.225450
-3.496136 6.859216 18.341876
-6.037798 5.936191 18.571488
-6.196560 5.882231 17.979438
-4.517381 5.011792 17.965776
-5.090129 5.181569 17.789134
-6.843704 4.675278 18.141551
-5.836347 4.033083 16.975841
-3.982065 3.988959 18.316467
-5.418568 3.539397 17.555709
-3.380740 4.013090 16.667767
-4.699220 4.107523 17.412655
-4.997440 4.295978 15.966526
-2.933626 4.763656 15.432132
-4.047932 4.821003 14.911803
-3.876748 4.071459 15.653522
-4.038484 4.478948 16.060454
-3.861129 3.070794 16.396679
-5.301440 3.435832 16.480897
-4.340628 3.970803 16.265457
-2.213258 3.685863 17.272679
-2.674237 3.452559 17.207266
-2.093183 3.252059 18.043627
-2.463708 2.954913 17.519160
-2.474812 3.030572 17.653123
-1.188047 3.331991 18.699749
-1.980249 3.681029 18.929005
-2.968456 4.545923 18.790951
-3.464561 3.855484 18.814171
-2.885026 4.633648 18.955944
-1.142544 3.898598 19.502943
-1.918329 3.389529 20.060091
-3.042816 3.424453 20.374952
-1.270746 3.037858 19.662219
-2.482637 3.167764 18.382263
-2.266227 1.206938 18.423040
-1.287549 1.047990 19.293746
-1.593077 0.819990 20.243206
1.255973 1.321593 19.404371
0.453989 2.641084 19.273647
-1.380884 2.497034 19.988695
-1.664776 2.506093 19.920561
-1.528948 2.860646 20.853146
0.285798 2.569447 21.811836
-0.268787 2.616182 21.547428
0.062760 3.904853 20.727425
-1.812524 2.570448 20.330881
-1.841282 2.597159 20.636144
-2.293226 3.193822 19.162734
0.595321 2.878403 19.274565
2.187997 3.855071 20.417541
3.099872 4.962669 20.423625
1.879764 4.565780 20.401897
2.229377 3.389527 20.626070
2.630265 3.976305 20.707088
2.494592 2.695841 20.149717
2.877379 2.886906 18.994292
2.087337 2.601094 20.142965
2.483469 2.492762 20.640558
1.231884 2.922453 20.176164
0.108499 2.148681 19.521380
-1.089597 3.274331 19.423574
0.149107 3.612638 19.335343
0.372617 3.603527 19.003203
-0.211193 3.614971 19.157365
0.570775 4.156956 18.466789
0.420773 4.051840 17.866784
0.291419 3.789541 18.535015
-0.259830 3.637403 18.850932
-2.365474 3.347817 20.022203
-2.315718 3.452858 21.054948
-2.993502 2.419643 21.107943
-1.246379 1.913530 20.802676
-0.471592 2.726132 21.557979
0.172785 1.091482 22.198402
1.894697 1.126066 21.191702
-0.354070 1.474332 20.568488
-1.750534 2.577545 21.533389
-0.905569 3.643800 21.684968
0.300537 2.696941 22.108985
-0.006385 1.823206 22.384791
1.163256 1.924505 22.510650
-1.284499 1.775719 23.043605
-0.951244 2.092005 23.112551
1.623847 2.150079 24.034442
1.074730 1.805063 24.303794
0.921473 1.634173 24.012840
0.015918 2.071018 23.513272
1.320588 1.766969 22.870247
1.455261 1.885644 22.245752
-1.139865 2.059543 22.110760
1.616048 3.225867 23.061457
0.153463 3.405301 22.267728
1.071569 3.282286 21.877644
0.406775 3.940735 22.563558
-1.443378 3.535239 22.316880
-1.569671 3.371565 21.988908
-0.040090 4.327038 22.186905
-1.071416 3.977223 21.715985
-0.863488 3.863712 21.825670
-0.696534 5.478899 21.949178
-0.530088 4.178883 22.055270
1.201915 4.474479 22.737949
0.598518 4.687936 22.731973
0.770916 4.210488 21.984439
1.410027 3.191852 21.476978
3.030933 3.209311 22.100380
4.161619 3.328498 22.999351
5.402709 3.501646 23.553923
5.002399 4.618942 23.723444
4.997799 5.848442 23.239515
4.648221 4.664048 23.263796
5.411489 5.595683 22.093041
4.869517 4.878955 22.601439
4.799613 4.734564 23.401389
5.584475 5.712501 22.347213
5.174453 6.115339 22.723791
5.809991 6.120712 22.687804
7.230018 5.031480 23.892742
7.314260 5.636870 24.591026
7.648238 7.332831 24.443492
4.331270 7.199060 24.245723
6.747010 7.548550 23.267944
6.622053 6.437230 22.302297
5.472479 5.820045 22.266191
7.522011 5.859625 21.562878
6.767942 5.052134 21.987329
7.396217 3.706175 23.467820
7.120160 4.229837 23.561643
5.904336 3.844938 24.447801
3.265271 4.201393 24.074570
3.267381 3.944413 23.786189
3.865028 5.012496 24.011137
3.753217 5.250156 25.615557
3.701799 4.673828 26.632176
6.913939 5.819875 26.964355
6.514085 5.395018 25.119772
5.282950 5.178311 25.499820
4.347562 5.716992 25.169688
4.617594 6.244244 27.025004
3.996168 6.277465 26.802590
6.081631 6.439846 27.464858
8.298090 5.834109 27.249565
7.316850 5.811000 27.069494
6.741414 6.320229 27.917113
8.155577 6.951269 27.175283
8.372732 6.186137 27.021739
7.783572 4.029101 26.473790
6.358075 4.496425 28.245018
7.709596 4.247493 27.246473
5.431355 4.005674 25.535988
5.809165 2.768565 25.172791
6.648630 2.665266 24.547894
7.324323 3.558028 24.901202
9.240903 3.882144 24.127719
6.662934 3.425643 25.155881
6.512522 3.663053 25.569646
6.906248 3.559905 25.635711
6.646544 2.770953 23.682708
9.055817 2.122574 23.712539
10.571119 1.352689 23.466273
8.249157 3.002620 24.236949
7.615590 2.181423 24.197853
6.874854 2.821543 24.244930
6.314815 3.886095 25.779425
5.113918 4.437511 26.300424
5.067853 4.835978 25.123883
5.587288 4.158280 24.388468
6.235053 4.337983 24.783355
3.952567 4.816431 24.320599
3.482112 4.587933 24.777857
5.100731 3.920100 27.312780
5.935074 3.877089 27.841255
5.732779 4.188872 27.927334
5.164737 3.389947 27.649542
4.918927 3.128665 28.037475
4.710934 2.521113 26.846944
6.309010 3.210505 26.817600
5.519761 3.202498 26.447590
5.681415 4.459102 26.873747
5.779144 6.275925 26.836639
6.338514 5.555412 27.084710
5.247126 5.640517 26.686466
6.216080 5.521582 25.783567
7.812828 6.849450 24.853558
5.512991 6.964369 23.978664
4.797092 6.084306 23.894985
3.255315 4.933059 23.005789
5.665787 4.940823 21.899339
5.720381 4.982994 23.313626
3.584563 5.588290 23.531569
2.248752 5.629585 23.980636
2.041308 3.670762 24.062007
3.590069 2.611248 23.720263
4.831573 2.871132 23.453201
4.554939 3.396586 24.411459
5.431708 4.081628 24.120229
3.119269 3.270082 24.111742
6.852708 3.964409 25.238157
7.638379 4.086504 25.814592
5.759422 3.966004 26.850213
7.979995 5.058417 26.448900
5.020158 6.475162 26.386865
4.009587 6.507228 26.328354
3.301082 7.810909 26.119601
5.826040 7.174928 26.101572
8.278961 6.525832 26.149873
9.085039 5.924753 26.413498
8.453681 5.841004 25.632053
7.549285 5.605810 24.431971
9.196956 5.002671 24.507555
8.841320 4.058284 24.056642
9.064423 2.773026 24.077648
7.515866 2.463614 22.826640
7.889346 2.306583 22.249372
11.340927 1.500637 21.657999
10.407528 1.893536 21.119004
9.678644 2.304028 21.771742
10.608900 2.891916 22.721615
11.359138 2.347438 22.724113
10.258955 2.138100 22.165702
9.129044 3.243856 21.997034
9.631313 2.925837 22.340726
11.494532 2.200459 23.072549
10.247954 0.896331 22.744521
8.807873 1.143172 22.300958
11.422982 0.575110 23.578183
11.540499 0.012904 24.180306
12.100775 -0.878992 24.561569
11.625849 -0.064901 25.428113
13.411248 1.112030 25.292414
10.439396 1.480266 25.603637
11.859724 1.120839 25.602480
11.706702 1.691659 24.508539
11.116580 2.124348 23.662696
11.129119 1.140868 25.247354
12.518467 1.018810 24.918109
13.741581 -1.066487 25.530784
11.415037 -0.781284 24.500893
14.769892 -0.708369 26.050822
15.193641 -0.717720 26.407955
14.889425 1.063750 26.506929
12.640845 2.035522 25.018591
10.729185 0.951076 25.194599
11.289036 -0.941161 27.598455
11.891221 -0.635725 26.592307
12.319303 -0.975513 25.300285
11.538774 -2.817187 24.038946
11.073848 -2.230568 24.250446
11.225306 -1.490482 25.043466
11.154648 -1.025551 26.428829
10.037552 -0.657855 26.703544
9.544960 0.226532 25.211031
10.790810 0.274203 24.849122
11.196363 0.077837 23.888100
10.597350 0.843368 24.916612
12.134736 1.307937 23.506066
8.021512 1.276905 22.557573
14.085036 1.776294 22.712411
12.015546 1.333636 22.111124
12.431329 1.151047 22.812522
12.432832 2.792870 23.433959
11.663390 2.782832 21.539615
11.331164 4.224264 21.590628
10.578930 3.819858 20.277960
10.801509 4.908501 19.961737
9.314515 5.539621 19.386402
8.114853 4.491969 18.900860
8.089099 4.793508 18.970206
11.152640 5.223042 19.665964
10.978675 5.759033 19.304834
10.085914 5.482520 19.662101
9.910257 6.445143 20.005922
8.561571 6.859441 19.797279
9.398278 6.230873 18.955663
8.547946 6.867029 20.431276
6.177636 6.442351 20.251477
4.237139 6.404909 20.447173
5.609869 5.824275 20.758189
5.162224 6.522174 21.038411
2.432396 6.876023 20.766512
4.445674 6.837131 19.414175
2.241320 6.425816 19.234180
2.453042 4.979075 20.443766
2.258670 4.475824 20.693141
3.849017 5.956241 20.239376
6.354946 5.216406 20.180247
5.387081 6.705361 18.912181
6.700906 5.980754 18.126594
6.971538 5.989927 18.486860
7.760476 4.015835 18.841799
7.415810 5.625826 18.642465
11.414184 5.292227 19.233652
10.339257 4.314195 20.431495
10.722713 4.491257 19.727827
11.997513 5.042686 19.488504
10.571782 5.434114 19.320207
9.746943 4.176942 19.490885
12.282793 4.620483 19.433523
14.127697 4.796223 20.607481
15.487203 4.734512 21.811860
13.722397 6.397830 22.678873
11.139511 7.127285 22.774693
13.591862 7.090940 22.897932
14.066501 6.821791 22.526755
13.151769 6.079338 22.448624
13.208528 6.965475 21.925462
13.745835 6.954642 23.628204
14.007019 6.531583 23.734735
14.967140 6.446077 23.833479
12.501836 5.392545 23.894624
14.212856 5.737266 21.985539
15.084461 5.623769 19.442604
14.597041 4.670774 18.768859
14.622536 4.485724 18.517887
14.813308 4.874399 17.971627
17.618272 4.338823 17.405640
16.791183 4.082699 17.662392
15.179891 4.979211 16.095777
16.971134 5.176488 16.145630
14.599109 5.496751 17.345000
16.792786 6.305037 17.597501
16.711812 6.416992 16.793863
13.161135 5.812319 16.255499
11.193860 5.398385 17.110509
12.131250 5.390965 18.098834
12.672138 5.814626 17.688946
13.376517 5.121840 17.763382
15.018339 5.376557 17.502473
13.768322 4.760985 19.149477
14.442339 5.162429 19.915162
17.442941 4.662542 19.838988
14.565016 5.007781 19.665243
14.535428 5.821571 22.300027
15.914523 5.167524 21.716471
14.947738 4.136657 22.003155
17.040153 3.887415 23.348032
13.924171 4.984073 24.492066
14.008685 3.598538 22.643762
11.594769 4.141106 22.171485
12.143388 4.542378 22.773214
12.428224 5.633316 22.878957
14.969892 4.066014 23.014260
13.847748 3.341468 22.606477
12.793566 3.631079 22.019120
10.586351 3.087543 21.200772
11.635185 1.709655 22.383119
12.101479 1.400133 21.108100
13.226355 1.029781 21.735619
14.624546 1.658024 20.946572
11.407324 2.683133 22.025607
12.984347 1.751406 21.453034
14.368623 1.197211 22.649765
11.447114 1.088994 21.933102
11.257558 -0.909688 20.970020
10.359994 -0.880211 20.872184
11.956455 -1.627525 20.741514
14.491429 -1.343049 19.210655
14.394888 -0.459630 20.270867
13.754239 -0.261186 21.379070
10.870096 0.506086 19.885107
12.754752 1.228143 19.116479
11.298428 2.412171 19.214597
11.183905 3.217590 19.720839
11.677174 3.409667 19.817746
11.083872 2.993573 17.694952
11.993161 0.652195 17.185193
11.133752 -0.272454 16.736758
14.139707 0.373178 17.008608
12.418747 0.707852 15.937229
14.378788 0.185195 14.432485
13.240936 1.515906 14.899326
12.689588 2.038995 14.818943
14.916447 2.541811 14.255268
14.692187 2.804986 15.175234
12.149983 3.858765 12.875873
11.859044 5.294134 11.634470
11.405143 5.541960 12.103334
13.144257 5.308372 13.932227
14.679079 5.789088 13.246086
14.061486 6.203592 12.475614
14.766574 8.183396 12.792439
13.863667 8.688040 13.034064
13.315192 8.607783 13.394321
14.122206 7.503651 13.421586
14.139385 7.700922 13.049748
11.252633 8.708625 13.435454
14.365826 8.972626 12.411507
11.274410 9.698389 12.862939
12.836031 9.508478 13.219704
11.087019 9.751446 13.923533
10.381265 8.577008 13.960134
12.901282 7.460213 13.533365
14.743044 8.288613 14.044914
12.938238 8.247880 14.622938
14.503849 13.297779 12.055933
16.596876 17.559705 21.860618
4.371587 10.983720 17.089166
8.163280 4.011907 13.866894
10.159759 3.062017 5.369730
3.655195 10.235629 5.960505
0.079945 15.726981 12.069655
4.011194 5.593253 14.347507
8.715458 -3.512627 7.117168
10.986172 -2.823003 12.031989
-5.641295 2.035203 12.915197
-22.497205 11.652717 11.130521
-1.019588 5.574472 18.524121
2.316156 -1.781101 19.544063
-8.812058 2.672924 17.464894
-5.369374 -3.340195 13.079929
-2.899957 -9.017724 12.312839
-3.952330 -8.041433 -1.890124
9.593171 2.838892 -2.055939
-7.022525 4.600438 8.224690
-4.069226 -2.175889 3.734718
-1.514167 15.769233 6.010078
-1.624568 17.839367 16.772894
0.867065 1.514347 11.912632
-0.029588 3.230669 0.004655
4.520529 -0.163863 7.064276
1.826028 10.474908 7.173599
7.013225 8.673631 4.476901
-1.917119 16.155678 -6.462136
8.364487 2.883228 1.500458
-0.054095 -9.048736 12.974158
-0.966717 0.579974 10.881254
-8.049716 10.107375 7.621000
-3.024893 8.520530 6.189462
2.423676 5.458259 10.727742
-4.192909 3.747484 10.900687
-3.566739 -2.965833 2.087461
5.027645 -5.383291 3.539976
-2.613692 -8.486016 7.026362
-10.464724 11.214511 -5.164058
-6.423322 -1.699223 7.867786
-1.327440 -9.278600 17.039438
1.930773 -12.873197 1.595854
-10.449857 -10.573804 -4.199249
6.747560 -2.146383 -5.308442
16.373022 -3.608609 -8.105831
4.035629 0.245199 5.584396
1.801830 4.836402 14.216268
2.419351 -0.945660 12.962417
9.188239 6.675982 0.408833
5.708511 6.432090 -4.635847
3.748087 15.356367 -5.514192
3.434992 23.608668 -0.826810
1.440842 21.407004 -2.319479
-6.231569 6.570064 10.250770
-3.101935 -4.676906 18.236225
0.436994 0.177403 12.804821
11.375225 0.263597 2.814637
-3.900122 4.501798 1.192136
-5.616381 6.838532 -4.964695
1.734538 7.052091 -10.377303
-1.982563 5.505837 -11.070068
-8.414424 6.288936 -8.864533
-8.572191 18.551855 -10.330113
4.573876 19.718673 -8.675297
15.643539 7.205180 5.293982
3.820552 6.109363 6.585945
-3.033487 5.627373 0.512201
-13.831559 1.392745 1.425287
-13.353212 7.299727 -2.012684
4.265410 10.841950 2.603403
-12.281509 5.297635 2.254860
-13.215071 6.987520 -5.348487
6.152015 11.494358 3.069141
-7.042471 17.201515 -0.083564
-18.094693 7.540875 -1.291447
-20.702214 -5.392257 8.443367
-2.050190 2.856474 7.363248
-0.628517 -1.031949 5.606601
-2.924717 -2.527163 4.017018
-15.369994 5.071823 -13.609114
-12.564717 2.770348 -2.634005
-1.034151 8.682023 1.071503
7.106719 6.866874 -2.697093
4.564348 1.766792 -10.139365
-7.143933 -0.516325 -6.666548
-11.780594 0.958064 8.709947
-9.144671 7.846914 3.705604
-1.361798 19.553940 6.878327
1.141915 9.449572 5.781983
1.130373 12.540318 16.823887
0.541024 5.354652 16.411554
-7.328713 -2.867668 8.847898
-12.763904 9.279479 4.620392
-4.114063 16.747915 6.135541
8.122329 10.028022 16.514798
0.260722 6.137967 11.088347
-6.524572 4.532191 9.033752
-1.943134 10.285505 4.254566
-3.917616 4.742955 -6.423902
-5.048915 15.336772 2.079485
-10.308831 2.512647 1.674983
-7.416956 -0.784303 -4.461037
5.202344 2.959056 1.846008
-6.206633 7.626197 17.398260
1.489453 5.257880 4.848429
10.653683 -2.989784 -10.276970
-1.012180 4.713020 -7.732463
11.798902 10.212554 10.415106
1.848143 5.114009 12.145181
-3.100328 0.222808 -1.097164
-1.402929 10.326966 -7.634160
-4.854103 -1.010630 0.715299
-8.139867 -3.506564 7.513037
-10.560820 9.148592 -0.237235
-8.331965 6.680421 0.184780
-8.865143 5.228816 8.294454
-4.871819 -2.123467 1.382136
-3.927112 0.387806 -7.588775
-0.506893 1.103926 -2.239127
-0.798314 -0.384244 1.118697
-13.227217 7.120860 -2.231470
-13.295978 3.501932 5.224655
-1.269269 1.332122 8.414742
2.914034 6.426288 0.649090
-7.075310 0.748303 -3.456230
-3.525175 0.176613 1.629316
-0.479936 12.062393 1.498161
10.620836 0.497963 5.598430
7.867452 -6.179310 16.523326
-5.220107 10.484781 -0.321735
5.409207 11.756394 -15.543960
9.252718 6.989075 -12.387153
12.361614 11.885325 1.829384
11.635483 3.231236 16.135835
4.320711 -2.217774 5.376020
5.234413 4.676595 -4.717992
-1.879985 -0.249140 4.656160
5.232144 0.055877 5.716347
6.233183 0.256855 1.545252
11.180512 -8.965133 0.499420
2.826785 5.504859 -8.059728
-9.526030 16.727327 -3.520112
5.037127 20.575789 7.708108
-0.522079 3.843704 1.605928
4.748671 -4.235587 -0.485894
4.219428 -0.427464 6.794613
2.323238 8.863833 -3.633698
-4.704750 6.684996 -3.793733
13.968802 -1.699086 -3.178683
7.485644 3.695393 -3.548218
7.816702 12.410134 -0.625845
3.170015 15.803016 6.104820
-7.648713 8.524310 2.904296
3.053110 21.497274 0.099443
2.844675 20.431241 3.836185
-11.074957 3.200348 3.914313
-6.214032 2.593474 -0.592304
-1.977087 3.336836 -1.604620
0.828487 -2.888534 -7.032051
-9.894308 8.424172 -9.021838
6.813892 4.960139 -7.092658
-1.591161 7.803452 -6.939097
-15.343862 8.156454 -0.564328
-0.159383 15.366124 12.567145
19.971264 4.468186 12.197306
9.587119 -5.036400 5.870574
12.565512 11.272230 -1.760071
-4.681500 15.131153 3.171223
-6.316659 5.212572 -2.468925
4.453930 0.947970 -0.643075
14.352978 -4.086848 11.633093
6.469826 5.794513 11.341237
2.947755 3.463808 -0.069149
-0.402310 11.021688 3.923406
6.854454 11.674101 0.531935
6.664662 5.917640 -2.620819
15.422213 2.942316 -6.385162
15.546077 1.734002 -2.613949
10.300424 3.263832 6.362986
3.735845 3.310195 8.948060
3.366006 3.627754 6.489051
5.074139 10.449720 4.127500
2.076631 10.428823 0.827118
7.992139 2.504602 7.535472
15.341609 -0.478158 9.230098
11.022121 -0.074609 6.742600
3.798630 -4.763902 4.287898
1.008066 -6.666561 10.878764
14.518561 -5.552105 12.924990
5.924401 6.217458 12.072095
2.024631 19.032620 5.664404
2.823008 15.031399 17.788997
7.056593 -1.207120 21.974810
11.986070 6.411350 5.899866
12.924115 10.758943 2.693985
3.209674 16.023912 9.431552
11.215048 6.728028 6.206242
5.987430 11.307632 -10.680570
3.321969 14.946100 -2.356614
1.832960 1.395700 13.408471
8.294111 -11.536789 6.645347
7.224140 -7.951518 6.292725
5.668520 12.887336 1.682993
-0.193829 6.464805 -11.007845
8.415494 3.544728 -1.351728
4.523800 3.842579 -9.938237
6.495830 14.360605 -9.561427
6.398150 8.337841 -4.861160
4.751837 -3.994244 -16.267251
15.369807 -18.605444 -1.606431
5.402271 -5.148584 1.916073
7.372594 2.611792 -9.944717
8.013766 8.510874 -2.687781
4.294015 8.515933 5.141769
0.468659 2.613577 9.341085
4.743294 7.421434 2.516309
8.160648 6.509146 -13.037369
9.977340 -4.425754 -2.265319
14.857832 6.515703 -10.247895
6.790837 18.444066 -17.524222
5.417721 20.760375 -2.416885
-4.404337 12.380201 7.605079
2.766350 -2.002873 -5.933681
-11.510351 -7.764213 -10.958206
-12.018787 -1.929207 -10.571353
1.116297 4.463701 -0.479961
-14.086020 9.338844 -0.369756
-6.857680 2.986707 -6.416213
-3.026858 7.432753 5.913251
3.952865 -3.796413 4.132143
1.066487 -5.747901 -3.910077
6.074553 2.022955 -8.232980
3.773832 9.073448 -4.996152
5.262420 4.330790 0.981569
-15.373164 2.707510 4.087706
-15.512611 6.082480 4.263947
10.168466 3.112106 -12.992288
7.692170 -3.971299 -5.489322
9.222137 -3.930078 -3.588835
9.458530 -0.385054 -7.384498
-7.262422 -0.438861 -3.066088
-4.830567 2.341952 -10.034197
1.773154 -2.583061 -12.543071
-1.202859 -2.040238 1.090996
-3.180214 -1.217306 -5.642157
4.200791 3.721316 -13.632066
-2.400706 -1.485541 -9.686480
6.023025 2.233083 1.231575
3.826434 2.920973 -6.860278
13.678190 2.373922 -8.687944
10.500967 2.179655 -1.932070
9.448187 3.164133 1.185551
